COPPos,ID,,,,,
-119.2642068,2877.155076,-1104.245612,3292.653128,-985.3065138,4259.392755,0
-120.8496791,2887.576253,-1077.069616,3308.399081,-985.3065138,4259.392755,0
-121.1979833,2895.553731,-1075.624645,3411.445533,-1036.744419,4232.625003,0
-120.675434,2887.084317,-1181.735179,3581.025019,-688.1552117,4344.84101,0
-395.4103125,3038.624486,-1096.976808,3959.043893,0,,
-396.1764616,3042.202771,-1104.965479,3933.398794,0,,
-378.7842391,3054.416721,-1118.239078,3937.655981,0,,
-381.10791,3062.734437,-1104.821194,3957.771676,0,,
-372.2130418,3074.38186,-1152.184305,3923.542894,0,,
-367.3011085,3108.86499,-1162.41061,3908.98782,0,,
-359.9262959,3144.535625,-1260.239807,3771.468059,0,,
-362.5280992,3172.324206,-1332.489469,3759.13187,0,,
-353.8843994,3191.208118,-1329.441268,3693.958662,0,,
-355.8102932,3211.060492,-1360.337304,3668.47841,0,,
-356.5398209,3224.344551,-1498.998742,3692.233697,0,,
-347.2216841,3243.520737,-1534.831396,3647.84871,0,,
-357.4400284,3255.125652,-1402.624433,3607.176256,0,,
-76.13764065,3258.838671,-1307.302208,3487.246945,0,,
-76.39935697,3263.83296,-1298.865732,3519.377098,0,,
-76.50840544,3266.830581,-1349.069839,3451.898564,0,,
-76.57383452,3276.329153,-1381.595328,3462.118018,0,,
-76.44297636,3273.332008,-1336.875803,3292.353986,0,,
-76.74831207,3278.825346,-1414.393369,3217.460783,0,,
-77.01002839,3290.819635,-1301.182477,3217.912186,0,,
-76.83555084,3286.823442,-1349.443225,3127.660655,0,,
-92.50380266,3294.577703,-980.4209699,3309.845725,-1421.857816,3027.589016,0
-79.25252362,3294.017484,-1284.549955,3159.51154,,,
-79.25688689,3293.517503,-1277.920712,3149.643739,,,
-78.9515628,3297.023366,-1288.845337,3127.845518,,,
-65.52257367,3274.858686,-1295.518692,3093.466357,,,
-52.74119758,3253.577737,-1297.913981,3115.0866,,,
-40.44255154,3242.181532,-1261.32929,3045.551526,,,
-15.85779474,3207.598066,-1245.131304,2906.103006,,,
8.163759625,3181.105488,-1151.076815,2854.189032,,,
7.684174568,3175.120636,-1113.3936,2839.404613,,,
36.44663238,3182.900562,-1063.039666,2853.787819,,,
60.96482035,3182.222698,-953.4053625,2760.959318,,,
61.33959638,3183.21079,,,,,
61.45294834,3182.209916,-311.8869193,2219.190742,-1200.722421,3289.929553,0
75.6767874,3190.377557,-1190.537741,3306.125493,-610.2902003,2325.717579,0
74.2524883,3178.947345,-1260.055076,3332.861451,-641.7520467,2301.316163,0
74.30023252,3182.936748,-1275.036968,3330.303627,-804.758759,2384.587914,0
76.81744552,3180.311683,-1421.540431,3269.319165,-520.8355089,2296.340784,0
-1425.129172,3277.572706,0,,,,
-1265.615277,3244.721195,231.2189551,2937.915383,-423.8491797,2321.25107,0
-1300.470904,3212.035161,209.6879601,2998.677535,-392.5813974,2323.993228,0
-1315.321818,3208.535759,211.3621154,3022.619072,-370.8463323,2331.585408,0
-1413.057443,3212.113762,213.7338356,3056.53625,-349.767109,2329.926066,0
-1438.496301,3193.312551,212.5479755,3039.577661,-320.2595271,2358.060318,0
-1446.329157,3175.526136,185.7096573,3036.326057,-298.9615324,2358.704268,0
-1440.730678,3097.678132,183.8782011,3006.382013,-254.9662591,2353.49276,0
-1449.182598,3078.664629,183.5729584,3001.391339,-233.7650344,2362.208327,0
-1439.340453,3058.43555,183.8782011,3006.382013,-200.7904021,2363.88464,0
-1439.445168,3058.938851,7.664432822,2687.792038,0,,
-1453.88568,3105.244042,42.54918447,2593.667668,0,,
-1445.382591,3094.214191,42.39222909,2587.677033,0,,
-1396.164196,2963.012139,6.730504296,2742.166251,0,,
-1412.506909,2961.382318,6.259545132,2736.178356,0,,
-1412.506909,2961.382318,23.43734496,2692.09713,0,,
-1407.340775,2950.551295,13.56562947,2513.605325,0,,
-1409.363237,2889.622859,61.54849849,2752.905381,0,,
-1489.094656,2885.443756,37.37157077,2680.103221,0,,
-1461.202633,2827.165776,38.72738228,2632.437452,0,,
-1461.679988,2827.735245,32.20448656,2637.75707,0,,
-1410.094492,2767.466264,30.72700361,2635.353894,0,,
-1414.180407,2775.485323,42.8171911,2609.301771,0,,
-1424.95622,2737.315431,38.00212266,2603.458234,0,,
-1438.968229,2669.130228,39.57328959,2597.424074,0,,
-1450.766421,2611.063495,34.59591162,2599.037128,0,,
-1387.752789,2534.62651,32.01025012,2608.944275,0,,
-1454.403271,2524.154178,47.95783552,2627.756537,0,,
-1451.392288,2488.182292,48.08001256,2620.093525,0,,
-1381.55457,2454.65893,17.37430407,2625.211714,0,,
-1390.199608,2419.312431,-38.61274612,2603.115389,0,,
-1448.186707,2404.206524,-67.39284046,2625.317521,0,,
-1385.481761,2383.658612,-88.51418282,2642.200059,0,,
-1374.234742,2337.78259,-105.9954978,2652.95816,0,,
-1369.749565,2371.113311,-89.81235568,2639.562143,0,,
-1374.276941,2344.683581,-91.27794116,2644.913897,0,,
-1447.209511,2316.019351,-99.10846544,2649.227561,0,,
-1432.325352,2262.609923,-100.8977646,2660.449393,0,,
-1478.495022,2141.914783,-81.26832382,2693.420398,0,,
-1526.409855,2051.805089,-83.52913478,2711.616738,0,,
-1532.534748,2012.437491,-94.73707113,2719.075099,0,,
-1562.728233,1986.988146,-102.4378726,2767.672791,0,,
-1576.306976,1964.069845,-109.5145714,2754.901732,0,,
-1632.712394,1911.660598,-118.0061516,2807.680588,0,,
-1647.361445,1821.248139,-131.1256681,2767.956895,0,,
-1658.935927,1784.841819,-124.0171839,2761.336495,0,,
-1681.919316,1768.938097,-124.1763761,2766.082774,0,,
-1692.468212,1713.460393,-128.1077639,2772.601253,0,,
-1654.040444,1696.436609,-118.3506854,2776.233535,0,,
-1659.543813,1685.237974,-119.5982531,2776.960593,0,,
-1659.948384,1686.936967,-119.4586658,2778.962116,0,,
-1672.764075,1698.802949,-113.0448899,2782.917676,0,,
-1669.463971,1682.149321,-112.5927642,2767.49704,0,,
-1692.973575,1692.085912,-136.7719972,2779.183272,0,,
-1706.026165,1706.525476,-135.6235021,2778.232725,0,,
-1710.120614,1695.78349,-135.4535006,2772.990376,0,,
-1712.401832,1697.731834,-151.3186219,2777.276456,0,,
-1710.96317,1697.766586,-165.4063987,2768.007741,0,,
-1725.832549,1695.750918,-200.892511,2774.618468,0,,
-1713.907721,1684.41743,-236.8824377,2777.8114,0,,
-1722.273437,1693.683416,-260.7029906,2782.190537,0,,
-1731.297138,1702.990992,-281.5856764,2776.592892,0,,
-1712.820549,1700.620031,0,,,,
-1707.469323,1708.948405,0,,,,
-1702.551663,1704.708657,0,,,,
-1682.977501,1700.139976,-70.09915389,3236.185726,-641.702791,2394.201445,
-1691.659247,1709.074251,-40.64112728,3271.275776,-760.0343405,2395.461021,
-1673.507025,1704.030068,-9.305905123,3292.3714,-908.2881827,2508.886999,
6.494211961,3308.215703,-1310.038325,2139.794524,0,,
34.58669105,3302.044144,0,,,,
27.89246862,3341.84028,-1079.031894,2716.252515,-1638.669842,1728.27946,
27.89246862,3341.84028,-1111.245704,2788.927339,-1616.923089,1735.720893,
44.63081652,3342.500351,-1138.996213,2824.138664,-1610.145507,1730.505252,
45.2888829,3332.821008,-1154.421363,2859.941513,-1595.371725,1746.645249,
67.61220291,3325.207345,-1163.411657,2881.098539,-1569.881743,1748.183326,
69.9217138,3328.037168,-1151.175466,2874.212279,-1534.462279,1768.986686,
76.17316558,3314.900065,-1170.834556,2912.122093,-1518.560923,1781.74113,
88.97450126,3323.436965,-1253.068736,3005.646292,-1499.57369,1832.257548,
84.94205447,3342.826338,-1404.023498,3233.445258,-1424.891719,1870.448473,
87.04339688,3370.981609,-1341.680042,3192.182064,-1313.330752,1798.708829,
87.46219084,3382.974299,-1358.780511,3234.88004,-1284.220001,1802.830897,
87.76344622,3418.867721,-1385.454914,3346.288924,-1244.56899,1828.01819,
83.54781679,3457.672686,-1364.971901,3479.03805,-1213.98186,1825.138275,
83.75723238,3465.669944,-1349.782714,3539.247798,-1189.549507,1839.693021,
76.88903442,3530.902349,-1341.595087,3626.516401,-1170.307604,1846.6773,
78.02344084,3595.892449,-1332.945293,3720.069147,-1128.910586,1855.256262,
102.8644024,3644.062903,-1302.533326,3738.22719,-1114.90048,1867.779923,
95.23173794,3636.753348,-1338.644897,3823.31213,-1156.943871,1936.245249,
65.25834624,3743.147866,-1334.58056,3868.761109,-1066.169919,2005.173983,
12.81185602,3849.510605,-1322.310707,3921.205333,-993.4718217,1939.024722,
-7.262627996,3906.77807,-1332.48759,3970.434386,-859.6984048,1938.960411,
-44.63462474,3984.965586,-1317.494894,4101.416559,-703.0474703,1933.714097,
-46.17860189,4001.936578,-1297.657052,4166.743896,-660.9187795,1869.966175,
-84.52729802,4060.274215,-1278.672849,4250.267857,-574.0033031,1915.684269,
-85.36024096,4066.754479,-1236.509178,4312.219968,-555.4139758,1840.527814,
-121.7612284,4078.323139,-1266.278013,4416.036231,-513.2140432,1840.423562,
-154.3361982,4080.610461,-1278.080007,4428.46748,-559.23959,1850.712421,
-225.6966984,4108.704621,-1222.045779,4522.31268,-507.6774742,1845.759932,
-296.3796881,4163.795743,-1138.157097,4587.297037,-201.8413301,1771.538619,
-322.2008732,4175.343476,-1137.100298,4582.409224,-238.5812865,1990.334782,
-354.392885,4215.779306,-1135.160053,4576.196289,-61.05732226,1875.044497,
-760.009192,4420.096927,49.9106552,1906.011025,0,,
-795.8953809,4428.157621,101.3889579,1918.393987,0,,
-785.3104238,4427.160939,161.9168669,1947.398459,0,,
-767.6966639,4434.737949,259.4320159,1980.201453,0,,
-763.1417699,4434.615112,192.6276884,2061.245674,0,,
-764.6829045,4440.388659,279.0745297,2058.187719,0,,
-753.4638872,4437.659709,289.1776238,2063.746722,0,,
-739.9467105,4452.85168,451.5550368,2124.248243,0,,
-757.0685615,4465.204485,560.1956631,2182.151179,0,,
-740.197227,4440.515618,598.8107837,2156.185338,0,,
-743.4161039,4461.45634,644.3506518,2188.18118,0,,
-768.0462796,4496.127935,654.8572296,2220.517101,0,,
-774.44426,4470.813241,771.3676197,2305.374806,0,,
-805.3017005,4478.747153,722.5960362,2291.781833,0,,
-790.6816722,4477.386957,769.5184675,2451.425243,0,,
-799.08429,4465.875668,753.2829454,2494.687858,0,,
-795.8006766,4449.933015,741.2488094,2551.548555,0,,
-797.0217778,4459.342864,731.7348412,2557.022681,0,,
-813.4524537,4430.985219,696.3118511,2603.563417,0,,
-832.1741205,4438.467456,691.182518,2624.177517,0,,
-835.7833039,4430.735881,666.5093874,2641.117267,0,,
-837.2605983,4407.660629,667.6657376,2700.2267,0,,
-840.9494454,4407.923481,672.0623717,2736.062174,0,,
-866.7773733,4365.371046,619.4501751,2794.159172,0,,
-862.4522618,4337.225564,592.1331273,2853.857807,0,,
-881.7100106,4292.542152,547.7350294,2908.103218,0,,
-878.1308181,4277.99016,539.9770951,2941.260526,0,,
-900.3440199,4242.243222,527.5800029,2948.246052,0,,
-895.2255084,4221.329193,509.0339193,2995.036987,0,,
-920.6980607,4199.759271,483.4239881,3002.309185,0,,
-902.6275848,4173.993066,452.8030634,3054.350852,0,,
-905.1828618,4154.65978,432.4329791,3085.569662,0,,
-894.2094754,4147.414236,408.5057635,3102.742242,0,,
-911.1878788,4139.337632,247.3815288,3143.280353,0,,
-911.0638607,4139.632818,224.6856019,3213.153806,0,,
-911.1119764,4140.887933,205.7946268,3364.712405,0,,
-942.4850995,4053.94655,177.2095478,3381.359605,0,,
-943.1544486,4055.141524,124.161519,3247.121681,0,,
-929.9394036,4051.31781,109.4661528,3246.562697,0,,
-929.7389389,4051.353157,109.3661165,3218.075961,0,,
-982.3120527,4142.055825,95.77725925,3217.092312,0,,
-990.1435613,4130.961112,81.88968053,3226.38726,0,,
-1012.29755,4144.709366,82.33437141,3233.37135,0,,
-1009.583049,4167.893482,67.5289617,3235.565613,0,,
-1030.48686,4140.910211,67.28912815,3235.570846,0,,
-1052.727811,4147.449586,38.29251062,3222.059703,0,,
-1075.04757,4143.280667,38.58025241,3233.04421,0,,
-995.6207257,4097.925808,38.81126973,3247.026261,0,,
-1181.778467,4093.568845,38.50175412,3232.545771,0,,
-1194.20642,4076.215969,38.65880186,3228.048512,0,,
-1129.272283,4029.599711,51.81119716,3229.155501,0,,
-1141.556343,3973.574816,51.75899674,3220.167378,0,,
-1140.083142,3974.05379,51.54985487,3208.185648,0,,
-1146.480382,3938.46313,51.46258487,3212.182298,0,,
-1140.599641,3928.037011,65.22609505,3210.168646,0,,
-1146.845045,3924.032511,65.09961676,3212.168664,0,,
79.45069316,3219.505395,0,,,,
78.84928134,3214.02952,-697.3880912,4062.228544,-1577.13122,3761.322136,0
79.65150477,3208.51689,0,,,,
79.97372062,3221.987891,0,,,,
79.43352241,3209.521075,0,,,,
79.44210779,3214.513235,0,,,,
107.8786653,3208.190944,0,,,,
108.0226386,3202.692829,0,,,,
122.0808932,3213.784147,0,,,,
135.9407594,3203.127988,0,,,,
136.7685399,3201.093675,0,,,,
136.3849589,3209.103108,0,,,,
149.1896418,3206.14763,0,,,,
148.9545092,3204.66041,0,,,,
149.6033055,3208.625284,0,,,,
149.4551975,3209.631407,0,,,,
135.3047695,3201.157584,0,,,,
136.175995,3203.61726,0,,,,
136.1500023,3198.123424,0,,,,
135.671084,3187.154391,0,,,,
135.670991,3190.651195,0,,,,
121.2843792,3191.845608,-1372.006844,3705.911471,0,,
120.9969708,3187.862385,0,,,,
120.827,3189.367007,0,,,,
-1346.312014,3643.252872,0,,,,
-1326.801547,3619.065757,121.8075595,3181.838764,-71.02686401,4039.873272,0
-1311.318393,3609.214374,57.18075104,3471.192729,0,,
-1290.96965,3586.538792,38.92736191,3472.905143,0,,
-1285.78376,3576.36562,39.07836636,3473.898042,0,,
-1286.71801,3583.007392,4.808295053,3600.913514,0,,
-1258.625118,3574.457758,-6.143260009,3596.08915,0,,
-1246.287383,3573.554419,-8.461526809,3592.390284,0,,
-1219.018289,3565.037198,-24.33683662,3587.09908,0,,
-1240.677419,3582.453767,-36.07334119,3589.361425,0,,
-1236.660901,3579.328967,-51.15598658,3642.134125,0,,
-1226.115452,3556.331853,-51.59604557,3638.652977,0,,
-1215.73766,3538.225807,-51.04278074,3645.124879,0,,
-51.43156297,3645.362011,0,,,,
-60.58577452,3638.282761,-960.541002,4160.560177,-1305.516277,3184.219537,0
-61.93715467,3636.671694,-956.4918831,4143.021515,-1278.07929,3162.30943,0
-61.99393028,3640.167564,-963.2404147,4172.252617,-1345.680379,3156.108253,0
-64.86906754,3641.658436,-961.6657573,4165.432027,-1218.968179,3101.909974,0
-243.0928012,3740.137153,-1260.048198,3084.44557,0,,
-1195.629883,3018.97954,0,,,,
-1106.905078,3011.238229,80.57541144,3216.97975,-666.9814236,4144.775683,0
-1121.329979,3005.143891,80.91544904,3215.972369,-640.1959414,4131.164516,0
-1108.989603,2994.683766,80.74113755,3213.97998,-640.7478928,4131.58406,0
-1052.502075,2959.700204,80.54079094,3207.495126,-639.9109083,4125.658924,0
-1018.751441,2911.645481,80.46231357,3207.996419,-661.8467312,4146.746706,0
-952.0142333,2865.270532,80.87177817,3218.968944,-662.1561228,4137.081456,0
-949.5313994,2858.193889,81.25502164,3232.438347,-655.2329689,4144.512249,0
-947.0485655,2851.117246,81.01977553,3226.952884,-664.5518851,4143.056493,0
-941.808918,2834.948877,80.76680068,3232.451131,-656.3746123,4147.256175,0
-939.9701798,2786.216596,80.59276819,3219.974727,-656.8751787,4142.821143,0
-941.9109448,2757.372478,80.98487603,3227.952275,-657.2463815,4140.02685,0
-940.7331624,2714.639838,80.88904192,3225.458592,-653.0621577,4139.511581,0
-936.0549599,2627.550617,94.78010382,3230.677426,-655.890934,4149.563283,0
-926.6904165,2603.301512,94.84079435,3240.159655,-648.7147941,4144.8929,0
-929.6404983,2546.46231,94.91501971,3236.164089,-637.5624933,4142.809543,0
-922.4012593,2528.358352,109.1941243,3230.117358,-650.2107521,4146.970457,0
-901.6528537,2476.352502,109.7039611,3231.597668,-648.2142276,4149.327932,0
-896.9799899,2433.979527,109.203191,3218.132122,-644.2887311,4145.531186,0
-928.628356,2403.180176,108.7380652,3230.779505,-648.4222906,4152.430227,0
-890.2645806,2339.714639,108.285477,3217.819072,-652.5278151,4148.202462,0
-851.2577468,2285.202075,108.5643329,3217.809334,-635.8865072,4148.756498,0
-774.7887863,2264.823732,109.383876,3208.29808,-647.4268989,4145.917637,0
-772.2098844,2257.253653,109.453845,3202.306604,-644.8960318,4156.965993,0
-741.9791493,2234.742726,96.29406128,3181.713268,-642.4496052,4157.374727,0
-742.0012141,2235.262408,96.12399017,3184.713438,-643.2369339,4160.785023,0
-732.2150294,2206.385826,81.77944408,3182.500767,-618.6334337,4149.876611,0
-783.5650486,2240.584646,81.61381097,3182.005866,-619.9659823,4153.602611,0
-763.085864,2223.758678,66.80077291,3173.185002,-614.899112,4151.310083,0
-763.652004,2216.093393,38.67259261,3152.12935,-608.124074,4145.527748,0
-760.3963225,2206.638207,10.7495855,3156.344044,-607.2583156,4141.622564,0
-740.5621879,2188.643481,-30.15898715,3151.935501,-601.3527783,4153.874139,0
-731.0490333,2187.359261,-80.59882384,3077.944904,-601.8565713,4151.571339,0
-714.7201794,2177.790242,-158.9442991,3032.837897,-563.6231065,4141.777155,0
-710.290236,2175.949837,-254.1748419,3099.197183,-557.7393762,4126.003697,0
-697.4416084,2155.730065,-295.1259723,3110.055296,-531.354089,4110.527909,0
-698.983115,2155.110226,-334.8434316,3108.988128,-580.2850129,4130.373425,0
-708.508828,2173.202407,-402.7086826,3100.828502,-548.2899535,4118.40744,0
-706.8254986,2159.049371,-446.0422376,3118.004948,-519.8255524,4114.370097,0
-718.6539137,2167.556877,-460.3558129,3107.920882,-425.1106237,4079.903199,0
-710.1789105,2158.131446,-471.3832999,3093.581779,-599.662781,4012.437358,0
-722.3651801,2170.600589,-513.1918398,3087.796921,-405.0796554,4071.907794,0
-720.5609453,2164.878287,-527.1550098,3087.780141,-405.2323233,4075.404463,0
-711.8366348,2150.298692,0,,,,
-715.4451044,2161.743296,-276.7852798,3995.552472,-574.0992112,3156.035131,0
-693.2836497,2152.458677,-238.4395075,3968.244828,-686.1590479,3127.71686,0
-224.5261266,3937.086294,0,,,,
-187.8570341,3899.686604,-592.5084693,2162.439255,-811.9261574,3155.009051,0
-239.7599181,3934.654437,-581.5343492,2163.492162,-922.0987802,3168.536548,0
-162.4524098,3852.430033,0,,,,
-149.506445,3817.608411,0,,,,
-133.9394753,3793.810366,0,,,,
-103.700952,3754.499866,0,,,,
-103.2996311,3738.507328,-512.3043167,2188.164593,-1145.330357,3173.667681,0
-88.24202064,3735.574552,-516.0555009,2205.227711,-1112.258643,2974.870873,0
-88.17659156,3737.57598,-517.8646558,2211.97885,-1145.343967,2983.723043,0
-55.17325678,3722.210603,-508.796343,2215.996712,-1190.944696,3109.465042,0
-55.1209175,3713.212659,-510.9608236,2229.326558,-1185.000109,3052.531016,0
-55.70113243,3721.703769,-499.3538592,2222.372701,-1211.317451,3041.647492,0
-37.60168968,3687.750509,-499.7568423,2223.304055,-1245.457018,3048.610558,0
-46.67553619,3699.703967,-492.3558036,2241.688702,-1258.421717,3042.373138,0
-12.59148408,3644.470835,-492.2259624,2237.114196,-1260.353985,3045.898214,0
-0.082199192,3610.626036,-491.2956992,2233.743892,-1255.313051,3034.469212,0
42.37440017,3591.529821,-493.8396707,2246.468366,-1276.36276,3046.633251,0
87.52283093,3558.07661,-501.6460075,2235.351969,-1268.24521,3027.833393,0
114.8630866,3326.376738,-500.2726149,2231.573826,-1252.606331,3028.561519,0
126.3843547,3285.53695,-504.4068132,2247.000236,-1250.372343,3024.080058,0
121.9722438,3220.690491,-501.0612641,2233.43936,-1248.108913,3017.988748,0
-1266.843585,3027.068871,0,,,,
-1272.12039,3038.941965,0,,,,
-1271.703695,3037.49141,0,,,,
-1267.115458,3028.580155,0,,,,
-1287.140916,3038.075011,0,,,,
-1277.194413,3013.526038,-169.4736475,2544.99487,0,,
-1294.628499,3018.009898,-162.418768,2514.487331,0,,
-1337.472653,3150.888113,-156.9407692,2511.810903,0,,
-1336.691191,3149.047104,-158.1538742,2453.544816,0,,
-1338.254115,3152.729123,-160.0735708,2449.854231,0,,
-1389.235664,3096.842669,-173.20405,2419.768914,0,,
-1427.593392,3081.119236,-179.3972232,2399.657001,0,,
-1420.201348,3098.841802,-152.6784264,2455.099619,0,,
-1481.981681,3065.787664,-203.4167782,2372.133346,0,,
-1533.188476,3064.716344,-223.7400001,2333.876031,0,,
-1536.146335,3070.502224,-240.3514323,2323.950615,0,,
-1543.541685,3085.804335,-245.1880368,2314.004202,0,,
-1631.789017,3188.458881,-252.168861,2296.903964,0,,
-1631.789017,3188.458881,-256.8549452,2297.351253,0,,
-1530.901585,3095.285937,-279.1895902,2280.012458,0,,
-1534.227744,3102.006058,-286.6741187,2279.813917,0,,
-1535.143425,3104.898654,-370.4598126,2218.519618,0,,
-1553.23754,3105.544545,-342.717193,2253.839589,0,,
-1552.908159,3104.033242,-343.1627087,2274.545683,0,,
-1553.613305,3106.474213,-326.4385155,2289.383369,0,,
-1550.067903,3098.747236,-364.0325532,2314.946486,0,,
-1550.185975,3099.805386,-364.0326017,2331.226566,0,,
-1546.687896,3092.613324,-359.6588936,2331.204071,0,,
-1554.786984,3108.681582,-348.1700337,2323.486656,0,,
-1558.543226,3116.303437,-366.1161235,2324.705601,0,,
-1572.394983,3145.141765,-368.5334287,2333.954975,0,,
-1572.929587,3181.783415,-345.6023848,2339.109805,0,,
-1571.969254,3217.879642,-345.7376877,2337.600554,0,,
-1592.046542,3300.789644,-411.1247677,2332.599702,0,,
-1591.936202,3383.935792,-369.5261903,2343.655998,0,,
-1606.34799,3419.104613,-373.5376205,2333.680425,0,,
-1599.605887,3489.409886,-381.5098517,2321.503659,0,,
-1612.765202,3520.189334,-345.7996464,2325.204739,0,,
-1617.657133,3529.482861,-336.2557841,2320.426672,0,,
-1611.077036,3553.645823,-362.4665873,2330.701249,0,,
-1611.0485,3553.109876,-351.9328274,2288.730591,0,,
-1611.729486,3554.446386,0,,,,
-1616.604306,3564.301724,-315.0249617,2096.336044,-584.7682945,2966.104817,0
-1616.161472,3562.856682,-348.493733,2266.644903,0,,
-1604.968988,3576.902686,-304.6813929,2316.500534,0,,
-1630.856522,3582.264857,-224.7096947,2301.010659,0,,
-1623.085754,3582.364827,-198.924533,2351.679203,0,,
-1620.841303,3572.261112,-276.5305388,2336.242018,0,,
-1627.311171,3585.23766,-338.5941307,2264.161471,0,,
-1622.784094,3583.798589,-269.233939,2312.685666,0,,
-1613.94517,3586.233965,-334.6116362,2271.608477,0,,
-1618.592455,3586.593414,-346.9969374,2282.704113,0,,
-1622.119521,3583.585858,-349.6888042,2289.224689,0,,
-1617.030762,3583.461144,-257.1658728,2323.762229,0,,
-1609.70629,3577.732088,-261.7199862,2338.132498,0,,
-1615.231799,3576.492396,-324.7453788,2415.016391,0,,
-1609.720462,3581.121099,-325.5823433,2426.970276,0,,
-1607.02438,3571.232812,-329.094045,2425.103074,0,,
-1605.462687,3568.100542,-448.1622658,2390.015402,0,,
-1611.016372,3577.831732,-314.1429314,2461.548394,0,,
-1605.466056,3571.179108,-434.7687932,2429.173712,0,,
-1595.23793,3556.554413,-447.3159342,2484.602918,0,,
-1594.772836,3551.140798,-448.7371154,2482.024178,0,,
-1597.003825,3555.615469,-455.7076744,2492.769708,0,,
-1588.563858,3547.649078,-448.7292922,2500.536553,0,,
-1586.10977,3542.726939,-460.859186,2508.668343,0,,
-1612.206662,3545.333533,-457.8677921,2507.930446,0,,
-1609.249408,3521.91412,-459.1652166,2499.362723,0,,
-1606.598637,3510.461399,-458.8814277,2501.860029,0,,
-1610.457556,3518.034955,-457.7898086,2502.941814,0,,
-1605.632617,3488.873002,-453.8496244,2496.052285,0,,
-1607.285368,3447.18131,-339.6986415,2577.666303,0,,
-1627.405007,3387.010034,-336.7302779,2569.066968,0,,
-1676.609215,3220.736335,-330.8433061,2572.696226,0,,
-1616.128479,3241.452258,-337.4160604,2567.870868,0,,
-1657.890627,3111.367553,-337.3171159,2566.50018,0,,
-1635.561887,3004.357449,-336.4159859,2570.472555,0,,
-1601.125282,2927.663489,-346.8985461,2566.88289,0,,
-1616.837056,2897.651356,-350.8928056,2564.196702,0,,
-1618.535209,2872.233731,-368.9295062,2566.040552,0,,
-1619.989063,2816.766798,-373.1301215,2565.828436,0,,
-1667.319849,2859.029596,-368.6793619,2564.155541,0,,
-1700.198985,2760.995875,-368.5494356,2563.685979,0,,
-1708.759255,2726.657493,-374.7308449,2565.060456,0,,
-1697.905394,2512.091395,-369.0362476,2558.455017,0,,
-1710.058533,2403.028516,-366.5869041,2571.921194,0,,
-1690.456296,2346.632505,-365.6811872,2568.274162,0,,
-1679.276303,2331.934143,-368.2185737,2577.352409,0,,
-1677.516811,2290.83359,-369.6568788,2578.664202,0,,
-1651.380474,2221.302439,-370.1950014,2581.03177,0,,
-1659.848288,2167.34182,-371.8920476,2590.040288,0,,
-1566.468693,1834.099189,-372.1767431,2587.703062,0,,
-1553.383312,1801.139942,-374.3511618,2592.602482,0,,
-1598.550838,1787.185084,-372.9066731,2587.543143,0,,
-1566.740634,1659.480451,-375.8120371,2585.714396,0,,
-1607.563187,1693.9055,-380.5005989,2587.020133,0,,
-1604.47981,1649.960328,-380.9043264,2586.718412,0,,
-1596.634055,1642.250326,-390.6210793,2580.754592,0,,
-1586.643896,1580.526157,-391.1774765,2584.381752,0,,
-1590.809519,1512.429682,-389.3972764,2572.405967,0,,
-1391.062591,1327.247321,-383.1853146,2577.954462,0,,
-1353.057348,1302.068406,-383.5710493,2577.071809,0,,
-1278.348989,1237.230006,-382.4080511,2573.070782,0,,
-1157.782677,1192.994457,-377.1618215,2574.776549,0,,
-1124.39652,1182.735884,-383.9515083,2577.03814,0,,
-1016.089211,1128.822038,-378.4980629,2579.06237,0,,
-1018.778805,1148.223017,-378.0738841,2577.68896,0,,
-796.9340708,1042.720958,-378.6241655,2580.781184,0,,
-608.1004629,981.5585013,-392.3069137,2598.755805,0,,
-542.8888563,963.8804126,-392.2645582,2593.995983,0,,
-409.931357,948.5732842,-392.093927,2588.762524,0,,
-409.7666811,875.7865465,-391.5809768,2589.946954,0,,
-471.471607,885.5255352,-402.0795751,2595.218907,0,,
-330.6124067,857.7663893,-527.8347284,2616.82571,0,,
-162.501238,841.6019543,-556.0535872,2640.390528,0,,
-178.7760715,905.7339361,0,,,,
47.85822527,890.4944666,-448.638033,2911.566299,-697.3790722,1916.033254,0
182.5469511,986.9137699,-458.2065787,2898.415208,-689.8546291,1895.360016,0
228.2513001,1008.976609,-460.0548636,2900.079411,-673.6222419,1902.250529,0
267.9665227,1045.043964,-430.7552952,2874.730088,-661.9390019,1869.258077,0
331.1513864,1064.968122,-288.667719,2791.696525,-657.2657058,1856.061096,0
369.8097276,1095.210718,-283.943977,2776.852411,-659.9361607,1863.602228,0
438.8238995,1139.125054,-377.2277667,2550.908333,0,,
511.9938045,1177.505136,0,,,,
495.4971102,1233.096198,-402.3492497,2829.578151,-660.4408968,1814.546451,0
538.5693821,1129.134191,-299.5983102,2809.132365,-642.9120109,1815.527512,0
574.7027833,1152.675458,-319.1658246,2824.559411,-643.9134315,1818.355436,0
741.4086008,1441.850937,-70.84925002,2882.69339,-786.5742896,2155.489135,0
772.6077907,1455.958581,-65.50807421,2879.713549,-765.0300051,2027.217333,0
842.6476426,1521.408224,-65.50807421,2882.713549,-825.3199341,2119.291224,0
925.0310996,1621.564753,-67.50190888,2878.370467,-839.7889459,2036.210826,0
957.9838096,1728.248541,-62.7769827,2886.97762,-844.2719732,2010.259227,0
